heart_rate,o2,body_temp,snoring,movement_freq,movement_intensity,sleep
60,96.783,36.415,0,0,0,FALSE
66,97.158,36.239,0,0,0,FALSE
53,96.548,36.578,0,0,0,FALSE
59,96.576,36.379,1,0,0,TRUE
58,96.793,36.341,0,0,0,FALSE
60,96.797,36.479,1,0,0,TRUE
60,96.808,36.329,0,0,0,FALSE
64,97.085,36.457,1,0,0,TRUE
56,96.851,36.496,0,0,0,TRUE
62,97.056,36.349,0,0,0,TRUE
57,96.758,36.489,1,0,0,TRUE
52,96.416,36.368,1,0,0,TRUE
56,96.501,36.464,1,1,2.789,TRUE
61,97.281,36.373,0,0,0,TRUE
59,97.218,36.343,1,0,0,TRUE
61,96.802,36.501,0,0,0,FALSE
60,96.771,36.65,1,0,0,TRUE
64,96.807,36.391,0,0,0,FALSE
55,96.657,36.494,0,0,0,FALSE
57,96.722,36.413,0,1,2.506,FALSE
59,96.852,36.589,1,1,2.682,TRUE
61,96.958,36.481,0,0,0,FALSE
58,96.789,36.325,0,0,0,FALSE
60,96.888,36.385,1,0,0,TRUE
57,96.468,36.426,0,0,0,FALSE
56,96.794,36.397,1,0,0,TRUE
54,96.550,36.502,0,0,0,FALSE
59,96.347,36.552,1,0,0,TRUE
59,96.829,36.54,1,1,3.056,TRUE
60,96.711,36.537,1,1,2.688,TRUE
57,96.745,36.513,0,0,0,FALSE
59,96.639,36.559,1,1,2.909,TRUE
58,96.561,36.429,0,1,2.838,FALSE
58,96.712,36.488,1,0,0,TRUE
57,97.061,36.206,1,0,0,TRUE
56,96.740,36.209,0,0,0,TRUE
59,96.787,36.391,1,1,2.946,TRUE
57,96.660,36.321,1,0,0,TRUE
60,96.838,36.555,1,0,0,TRUE
56,96.890,36.512,0,0,0,FALSE
55,96.562,36.385,0,0,0,FALSE
62,96.608,36.296,0,0,0,TRUE
56,96.680,36.258,0,0,0,TRUE
59,96.702,36.518,0,0,0,TRUE
58,96.782,36.363,1,0,0,TRUE
53,96.407,36.413,0,0,0,FALSE
62,97.230,36.425,1,0,0,TRUE
54,96.500,36.272,0,0,0,FALSE
62,96.659,36.45,0,0,0,FALSE
57,96.573,36.208,0,0,0,FALSE
54,96.470,36.272,1,0,0,TRUE
57,97.034,36.546,0,0,0,FALSE
55,96.675,36.471,1,0,0,TRUE
59,96.676,36.418,1,0,0,TRUE
63,96.891,36.378,1,0,0,TRUE
51,96.480,36.475,0,0,0,FALSE
61,96.835,36.392,1,0,0,TRUE
58,96.822,36.375,0,0,0,FALSE
61,96.808,36.432,1,0,0,TRUE
58,96.837,36.458,0,0,0,TRUE
58,96.752,36.339,0,0,0,TRUE
59,96.819,36.269,0,1,2.88,FALSE
57,96.840,36.517,0,0,0,FALSE
62,96.729,36.43,0,0,0,FALSE
61,96.593,36.328,1,0,0,TRUE
52,96.381,36.311,0,0,0,FALSE
53,96.644,36.788,1,0,0,TRUE
54,96.532,36.206,0,0,0,FALSE
61,96.857,36.417,0,0,0,FALSE
54,96.548,36.405,0,0,0,FALSE
59,96.735,36.246,0,0,0,TRUE
60,96.654,36.527,0,0,0,FALSE
56,96.842,36.24,0,0,0,FALSE
61,97.011,36.604,1,0,0,TRUE
61,96.973,36.378,0,0,0,FALSE
60,96.753,36.304,0,0,0,FALSE
60,96.603,36.385,1,0,0,TRUE
58,96.634,36.401,0,0,0,FALSE
56,96.576,36.523,1,1,2.702,TRUE
57,96.470,36.41,0,0,0,FALSE
62,96.723,36.239,0,0,0,FALSE
60,97.021,36.279,0,0,0,FALSE
65,96.988,36.492,0,0,0,FALSE
54,96.772,36.325,0,0,0,FALSE
62,97.125,36.348,1,0,0,TRUE
54,96.401,36.422,0,1,2.676,FALSE
58,96.617,36.464,1,0,0,TRUE
59,96.842,36.222,1,0,0,TRUE
53,96.664,36.534,1,0,0,TRUE
63,97.063,36.339,0,0,0,FALSE
61,97.226,36.479,0,1,2.951,FALSE
55,96.839,36.456,0,0,0,FALSE
57,96.778,36.422,0,0,0,FALSE
57,96.584,36.406,0,0,0,FALSE
56,96.698,36.35,0,1,2.813,TRUE
59,96.799,36.265,1,0,0,TRUE
60,96.806,36.385,1,1,2.685,TRUE
60,96.816,36.255,1,0,0,TRUE
63,96.747,36.486,0,0,0,FALSE
59,96.530,36.404,0,0,0,FALSE
58,96.745,36.346,0,0,0,FALSE
57,96.717,36.514,0,0,0,FALSE
64,96.727,36.313,0,0,0,TRUE
58,96.691,36.388,1,0,0,TRUE
59,96.773,36.247,0,0,0,TRUE
60,96.859,36.42,1,0,0,TRUE
60,96.653,36.374,1,0,0,TRUE
56,96.645,36.6,1,1,2.96,TRUE
63,96.932,36.24,1,0,0,TRUE
57,96.416,36.422,1,0,0,TRUE
60,96.716,36.398,1,0,0,TRUE
56,96.912,36.419,1,0,0,TRUE
60,96.833,36.298,0,0,0,TRUE
55,96.287,36.479,1,1,2.98,TRUE
55,96.467,36.385,1,2,3.121,TRUE
62,96.854,36.301,1,1,2.837,TRUE
54,96.643,36.37,0,1,2.898,FALSE
54,96.641,36.456,0,0,0,FALSE
51,96.636,36.336,0,0,0,TRUE
62,96.863,36.309,1,1,3.13,TRUE
59,96.705,36.445,1,0,0,TRUE
57,96.653,36.512,0,0,0,TRUE
65,97.270,36.412,0,1,2.94,TRUE
58,96.548,36.31,0,1,3.003,FALSE
62,97.118,36.322,0,0,0,TRUE
58,97.079,36.47,1,0,0,TRUE
61,96.867,36.401,0,0,0,FALSE
60,96.862,36.321,0,0,0,TRUE
65,96.720,36.359,0,0,0,FALSE
60,97.019,36.413,0,1,2.864,FALSE
62,97.113,36.46,1,0,0,TRUE
56,96.585,36.623,1,0,0,TRUE
59,96.503,36.473,0,1,3.336,FALSE
60,96.641,36.39,0,0,0,FALSE
56,96.896,36.434,1,0,0,TRUE
64,96.839,36.303,1,0,0,TRUE
63,96.863,36.283,1,1,2.76,TRUE
52,96.635,36.383,1,0,0,TRUE
52,96.564,36.387,1,0,0,TRUE
64,97.010,36.36,1,0,0,TRUE
51,96.510,36.196,0,1,2.63,TRUE
61,97.047,36.426,0,0,0,FALSE
60,96.612,36.505,0,0,0,FALSE
56,96.383,36.375,0,0,0,FALSE
63,96.707,36.639,0,0,0,FALSE
55,96.618,36.422,1,0,0,TRUE
52,96.862,36.34,1,0,0,TRUE
59,96.812,36.36,1,0,0,TRUE
59,96.802,36.455,0,0,0,TRUE
59,96.645,36.456,1,1,2.905,TRUE
55,96.621,36.224,1,0,0,TRUE
51,96.296,36.528,0,0,0,FALSE
55,96.748,36.372,0,0,0,FALSE
63,97.124,36.474,1,0,0,TRUE
58,96.782,36.406,1,0,0,TRUE
59,96.749,36.297,1,0,0,TRUE
59,96.824,36.521,0,0,0,FALSE
54,96.665,36.491,1,0,0,TRUE
57,96.602,36.394,0,0,0,FALSE
61,96.804,36.446,0,1,3.075,FALSE
57,96.737,36.436,1,0,0,TRUE
58,96.664,36.498,0,2,2.978,FALSE
54,96.702,36.433,0,0,0,FALSE
55,96.534,36.584,0,0,0,FALSE
60,96.583,36.389,0,0,0,FALSE
59,96.919,36.367,0,0,0,FALSE
54,96.669,36.491,1,0,0,TRUE
58,96.727,36.4,1,0,0,TRUE
61,96.806,36.261,0,0,0,FALSE
56,96.800,36.373,1,0,0,TRUE
56,96.634,36.28,1,0,0,TRUE
56,96.751,36.539,1,0,0,TRUE
58,96.947,36.561,1,1,2.777,TRUE
63,97.084,36.455,0,0,0,TRUE
60,96.922,36.348,1,0,0,TRUE
61,96.800,36.019,1,0,0,TRUE
55,96.603,36.101,1,0,0,TRUE
61,97.071,36.359,1,0,0,TRUE
57,96.851,36.369,1,0,0,TRUE
59,96.912,36.381,1,0,0,TRUE
62,96.976,36.43,1,0,0,TRUE
56,96.626,36.48,0,0,0,FALSE
51,96.810,36.386,1,0,0,TRUE
56,96.907,36.465,0,1,2.818,FALSE
54,96.704,36.468,1,0,0,TRUE
60,96.629,36.257,1,0,0,TRUE
59,96.759,36.582,1,0,0,TRUE
62,96.632,36.332,0,1,2.889,FALSE
59,97.047,36.407,0,0,0,FALSE
60,96.818,36.31,0,1,2.713,FALSE
58,96.915,36.377,1,2,3.279,TRUE
62,96.914,36.382,0,0,0,TRUE
63,96.896,36.4,1,0,0,TRUE
64,96.949,36.497,0,0,0,FALSE
53,96.927,36.345,0,0,0,FALSE
55,96.589,36.261,1,0,0,TRUE
56,96.609,36.233,0,1,2.97,FALSE
58,96.704,36.251,0,0,0,FALSE
64,96.967,36.407,0,0,0,FALSE
54,96.803,36.469,1,0,0,TRUE
55,96.451,36.401,1,0,0,TRUE
60,96.482,36.526,0,0,0,FALSE
53,96.511,36.322,0,0,0,FALSE
58,96.490,36.292,0,0,0,FALSE
63,97.049,36.451,0,0,0,FALSE
56,96.518,36.506,1,0,0,TRUE
59,96.719,36.541,0,1,3.011,FALSE
56,96.240,36.325,1,1,2.708,TRUE
61,97.034,36.26,1,0,0,TRUE
57,96.567,36.333,0,1,2.997,FALSE
54,96.610,36.46,0,1,2.807,FALSE
55,96.689,36.298,1,0,0,TRUE
55,96.923,36.396,1,1,2.899,TRUE
52,96.536,36.317,1,0,0,TRUE
56,96.689,36.378,1,0,0,TRUE
58,96.705,36.424,1,0,0,TRUE
57,96.415,36.354,1,0,0,TRUE
58,96.624,36.515,0,0,0,FALSE
64,96.868,36.322,0,1,2.925,FALSE
58,96.379,36.387,0,0,0,FALSE
56,96.367,36.356,0,1,2.633,FALSE
57,96.740,36.342,0,1,3.073,FALSE
61,96.562,36.312,0,1,2.922,FALSE
63,96.696,36.293,1,0,0,TRUE
56,96.716,36.41,0,0,0,TRUE
57,96.909,36.346,1,0,0,TRUE
57,96.819,36.545,0,0,0,FALSE
56,96.937,36.372,1,1,3.116,TRUE
59,96.909,36.413,1,0,0,TRUE
61,96.753,36.336,1,0,0,TRUE
59,96.880,36.326,0,0,0,FALSE
61,96.920,36.351,0,0,0,FALSE
52,96.535,36.374,1,0,0,TRUE
52,96.465,36.444,1,0,0,TRUE
62,96.921,36.3,1,0,0,TRUE
58,96.533,36.426,1,0,0,TRUE
59,96.593,36.43,1,1,2.759,TRUE
53,96.578,36.5,1,1,2.823,TRUE
57,96.810,36.349,1,0,0,TRUE
55,96.182,36.203,1,1,2.923,TRUE
63,96.903,36.568,0,0,0,FALSE
58,96.751,36.301,1,0,0,TRUE
57,96.926,36.339,0,0,0,FALSE
60,96.993,36.466,1,0,0,TRUE
59,96.543,36.52,1,0,0,TRUE
56,96.607,36.394,1,0,0,TRUE
62,96.651,36.393,0,0,0,FALSE
63,96.887,36.299,0,0,0,FALSE
60,97.078,36.507,0,0,0,FALSE
57,96.461,36.416,0,0,0,TRUE
52,96.648,36.442,0,0,0,FALSE
63,96.772,36.511,0,0,0,TRUE
56,96.395,36.268,0,0,0,FALSE
58,96.575,36.519,1,1,2.785,TRUE
59,97.158,36.265,0,0,0,FALSE
56,96.502,36.595,0,1,2.883,FALSE
58,96.435,36.44,1,0,0,TRUE
58,96.897,36.226,1,1,2.992,TRUE
55,96.595,36.301,0,1,3.144,FALSE
58,97.084,36.264,1,0,0,TRUE
54,96.622,36.288,0,0,0,FALSE
57,96.788,36.291,0,0,0,FALSE
57,96.345,36.353,0,0,0,FALSE
60,96.686,36.465,0,0,0,FALSE
55,96.730,36.302,0,0,0,FALSE
61,96.810,36.529,0,0,0,TRUE
54,96.608,36.304,0,1,2.811,FALSE
57,96.676,36.412,1,2,2.869,TRUE
59,96.829,36.356,0,0,0,FALSE
62,96.850,36.515,0,0,0,FALSE
58,97.019,36.36,1,0,0,TRUE
56,96.630,36.38,1,0,0,TRUE
61,96.785,36.451,1,0,0,TRUE
59,96.754,36.318,1,0,0,TRUE
53,96.461,36.315,0,0,0,FALSE
58,96.491,36.629,1,1,2.857,TRUE
57,96.791,36.454,0,0,0,FALSE
60,96.704,36.438,1,0,0,TRUE
62,96.611,36.223,1,0,0,TRUE
50,96.542,36.615,1,0,0,TRUE
59,96.399,36.564,0,0,0,FALSE
58,96.618,36.477,1,0,0,TRUE
53,96.467,36.376,0,1,2.884,FALSE
64,97.125,36.521,1,0,0,TRUE
58,96.608,36.681,1,0,0,TRUE
58,96.672,36.41,0,0,0,FALSE
58,96.486,36.32,0,0,0,TRUE
54,96.615,36.502,1,0,0,TRUE
62,97.191,36.414,0,0,0,FALSE
62,97.317,36.393,0,0,0,FALSE
58,96.610,36.439,1,0,0,TRUE
58,96.749,36.17,0,1,2.994,TRUE
57,96.678,36.486,1,0,0,TRUE
57,96.541,36.448,0,0,0,FALSE
58,96.550,36.403,1,1,2.721,TRUE
54,96.778,36.398,0,1,2.806,FALSE
54,96.767,36.349,1,0,0,TRUE
60,97.017,36.406,0,0,0,TRUE
53,96.633,36.603,1,0,0,TRUE
56,96.710,36.3,1,0,0,TRUE
58,96.683,36.361,0,1,2.926,FALSE
59,96.838,36.328,0,1,2.869,TRUE
59,96.738,36.568,1,0,0,TRUE
61,97.085,36.173,1,1,2.744,TRUE
57,96.700,36.412,0,0,0,TRUE
55,96.881,36.268,1,1,2.641,TRUE
57,96.556,36.332,1,0,0,TRUE
56,96.676,36.393,1,0,0,TRUE
56,96.632,36.534,0,0,0,TRUE
56,96.674,36.306,0,0,0,FALSE
61,96.855,36.393,1,2,3.103,TRUE
62,96.631,36.281,1,0,0,TRUE
61,96.584,36.512,0,0,0,FALSE
56,96.942,36.474,1,0,0,TRUE
58,96.470,36.438,1,0,0,TRUE
60,96.604,36.43,0,0,0,FALSE
57,96.873,36.307,0,0,0,FALSE
64,96.818,36.352,0,0,0,FALSE
53,96.438,36.412,0,0,0,FALSE
55,96.763,36.274,1,0,0,TRUE
60,96.628,36.243,1,0,0,TRUE
56,96.732,36.348,0,0,0,FALSE
60,96.785,36.386,1,0,0,TRUE
58,97.032,36.432,0,0,0,FALSE
57,96.666,36.266,0,0,0,FALSE
54,96.384,36.239,1,0,0,TRUE
62,96.759,36.392,1,1,2.933,TRUE
58,96.822,36.539,0,0,0,TRUE
59,96.737,36.432,1,0,0,TRUE
50,96.576,36.348,0,0,0,FALSE
61,96.792,36.456,0,1,2.889,FALSE
61,96.839,36.343,0,0,0,FALSE
62,97.022,36.501,1,0,0,TRUE
55,96.557,36.377,1,0,0,TRUE
57,96.422,36.546,0,1,2.866,TRUE
64,96.754,36.361,1,0,0,TRUE
60,96.802,36.456,1,0,0,TRUE
55,96.606,36.181,1,0,0,TRUE
60,96.955,36.379,1,1,2.617,TRUE
57,96.922,36.351,0,0,0,TRUE
63,96.740,36.411,0,1,2.683,FALSE
59,96.757,36.358,1,0,0,TRUE
59,96.705,36.518,1,0,0,TRUE
55,96.685,36.434,1,0,0,TRUE
64,96.993,36.409,0,0,0,FALSE
58,96.808,36.451,0,0,0,FALSE
58,96.621,36.324,0,0,0,FALSE
52,96.685,36.416,0,1,2.864,FALSE
60,96.979,36.474,1,1,2.639,TRUE
67,97.039,36.291,0,0,0,FALSE
59,96.953,36.244,0,0,0,FALSE
56,96.436,36.406,0,1,2.718,TRUE
59,97.046,36.454,0,0,0,FALSE
64,96.853,36.425,0,0,0,FALSE
61,96.816,36.383,1,0,0,TRUE
63,96.928,36.446,0,0,0,FALSE
58,96.486,36.422,0,0,0,FALSE
60,97.005,36.523,1,0,0,TRUE
59,96.935,36.125,1,0,0,TRUE
56,96.903,36.209,0,0,0,FALSE
59,96.815,36.335,1,0,0,TRUE
62,96.640,36.441,0,0,0,TRUE
55,96.764,36.538,1,0,0,TRUE
59,96.970,36.355,0,0,0,FALSE
55,96.404,36.313,1,1,2.922,TRUE
58,96.814,36.292,0,0,0,TRUE
59,96.738,36.317,0,0,0,FALSE
57,96.707,36.399,1,0,0,TRUE
54,96.425,36.247,1,0,0,TRUE
65,96.940,36.541,1,0,0,TRUE
62,96.687,36.378,1,0,0,TRUE
54,96.634,36.509,1,0,0,TRUE
59,96.833,36.381,1,0,0,TRUE
58,96.742,36.448,0,1,2.863,FALSE
54,96.680,36.423,0,0,0,FALSE
59,96.796,36.378,1,0,0,TRUE
59,96.644,36.394,0,0,0,FALSE
55,96.447,36.478,1,1,2.872,TRUE
56,96.937,36.335,1,0,0,TRUE
56,96.777,36.584,0,0,0,FALSE
58,96.782,36.43,0,1,2.9,FALSE
55,96.762,36.333,1,0,0,TRUE
55,96.611,36.273,1,0,0,TRUE
60,96.606,36.36,0,0,0,FALSE
61,96.943,36.437,0,0,0,TRUE
57,96.737,36.574,0,0,0,FALSE
56,96.700,36.336,0,0,0,FALSE
54,96.731,36.242,1,0,0,TRUE
59,96.816,36.425,0,0,0,FALSE
56,96.691,36.457,0,0,0,FALSE
60,96.618,36.46,0,0,0,FALSE
56,96.802,36.223,1,0,0,TRUE
57,96.743,36.529,0,1,3.15,FALSE
57,96.818,36.5,1,0,0,TRUE
56,96.211,36.336,0,1,2.603,FALSE
59,96.906,36.391,1,0,0,TRUE
59,96.904,36.318,1,0,0,TRUE
50,96.463,36.475,0,0,0,FALSE
59,96.795,36.349,1,0,0,TRUE
56,96.594,36.411,0,1,2.735,FALSE
54,96.813,36.461,0,0,0,FALSE
58,96.343,36.284,1,0,0,TRUE
59,96.804,36.361,0,1,3.063,FALSE
58,96.566,36.505,0,0,0,FALSE
62,96.769,36.484,1,0,0,TRUE
62,96.957,36.437,1,1,2.901,TRUE
59,96.514,36.566,1,0,0,TRUE
53,96.589,36.28,1,0,0,TRUE
56,96.619,36.359,0,0,0,FALSE
60,96.745,36.285,1,0,0,TRUE
57,96.742,36.348,1,0,0,TRUE
55,96.614,36.357,1,0,0,TRUE
62,96.871,36.52,0,1,2.853,TRUE
59,96.892,36.484,0,0,0,FALSE
58,96.756,36.495,0,0,0,FALSE
55,96.387,36.434,1,0,0,TRUE
61,97.065,36.454,0,0,0,FALSE
59,96.940,36.467,0,1,3.004,FALSE
57,96.587,36.556,0,0,0,FALSE
60,97.017,36.424,0,0,0,FALSE
52,96.499,36.438,0,0,0,FALSE
56,96.613,36.548,1,0,0,TRUE
57,96.593,36.568,1,0,0,TRUE
60,96.809,36.45,1,0,0,TRUE
57,96.460,36.323,1,0,0,TRUE
58,96.786,36.446,0,1,3.135,FALSE
61,96.768,36.295,0,0,0,FALSE
59,96.969,36.607,0,0,0,TRUE
58,96.701,36.421,0,0,0,FALSE
63,96.777,36.302,1,0,0,TRUE
62,96.902,36.585,0,0,0,FALSE
59,96.723,36.471,1,0,0,TRUE
56,96.524,36.392,1,1,2.985,TRUE
60,96.767,36.459,1,0,0,TRUE
58,96.755,36.273,0,0,0,FALSE
58,96.875,36.277,1,1,3.155,TRUE
62,97.023,36.379,1,1,2.902,TRUE
56,96.478,36.349,0,0,0,FALSE
58,96.883,36.221,0,0,0,FALSE
59,96.886,36.368,1,0,0,TRUE
62,96.864,36.349,1,0,0,TRUE
63,96.964,36.461,1,1,2.783,TRUE
57,96.773,36.415,0,0,0,FALSE
61,96.872,36.18,1,1,2.814,TRUE
59,96.758,36.266,0,0,0,TRUE
62,96.691,36.266,1,0,0,TRUE
60,97.001,36.36,1,0,0,TRUE
57,96.461,36.371,0,1,3.014,FALSE
63,97.163,36.286,0,0,0,FALSE
60,96.946,36.336,1,0,0,TRUE
59,96.919,36.321,0,0,0,FALSE
62,96.677,36.303,1,0,0,TRUE
55,96.762,36.173,1,0,0,TRUE
63,96.964,36.36,0,0,0,FALSE
59,96.168,36.312,0,0,0,FALSE
60,96.812,36.327,0,0,0,FALSE
60,96.524,36.248,1,0,0,TRUE
55,96.465,36.392,0,0,0,FALSE
56,97.059,36.304,0,0,0,FALSE
61,96.991,36.346,0,1,2.812,FALSE
54,96.634,36.452,1,0,0,TRUE
54,96.333,36.57,1,0,0,TRUE
56,96.821,36.462,1,1,2.803,TRUE
59,96.673,36.583,0,0,0,FALSE
56,96.600,36.388,1,0,0,TRUE
61,97.013,36.195,1,1,2.98,TRUE
56,96.761,36.32,1,0,0,TRUE
55,96.623,36.404,0,0,0,FALSE
59,96.728,36.248,1,0,0,TRUE
60,96.461,36.412,1,0,0,TRUE
60,96.711,36.166,0,0,0,FALSE
55,96.675,36.185,0,0,0,FALSE
55,96.542,36.345,0,1,2.95,FALSE
59,96.993,36.331,1,0,0,TRUE
61,96.892,36.451,1,0,0,TRUE
59,96.696,36.261,0,0,0,FALSE
54,96.200,36.312,0,0,0,FALSE
60,96.943,36.354,1,0,0,TRUE
61,97.242,36.497,0,1,2.96,TRUE
58,96.586,36.412,1,1,3.003,TRUE
59,96.519,36.308,1,0,0,TRUE
55,96.441,36.339,0,0,0,FALSE
56,96.727,36.255,1,0,0,TRUE
58,96.773,36.262,1,0,0,TRUE
63,97.083,36.533,1,1,2.732,TRUE
52,96.124,36.391,0,1,2.815,FALSE
58,96.756,36.536,1,0,0,TRUE
63,96.712,36.48,0,0,0,FALSE
58,96.572,36.486,1,0,0,TRUE
56,96.625,36.223,0,0,0,FALSE
63,97.068,36.474,1,2,3.339,TRUE
61,96.892,36.385,1,0,0,TRUE
58,96.790,36.228,0,0,0,FALSE
54,96.509,36.401,1,1,3.002,TRUE
59,96.542,36.385,0,0,0,FALSE
62,96.922,36.369,1,1,2.68,TRUE
59,96.652,36.372,1,0,0,TRUE
57,96.993,36.341,1,0,0,TRUE
62,96.914,36.271,1,0,0,TRUE
59,96.568,36.29,1,0,0,TRUE
56,96.548,36.475,1,0,0,TRUE
60,96.808,36.377,0,0,0,TRUE
57,96.619,36.363,0,0,0,FALSE
60,96.958,36.249,0,0,0,FALSE
59,96.670,36.44,1,0,0,TRUE
56,96.552,36.228,1,0,0,TRUE
58,96.880,36.336,0,0,0,FALSE
62,96.973,36.461,0,1,2.914,FALSE
55,96.767,36.397,1,0,0,TRUE
60,96.907,36.606,1,0,0,TRUE
59,96.664,36.3,0,1,2.79,FALSE
59,96.686,36.311,0,1,2.932,FALSE
61,96.767,36.407,0,1,2.647,TRUE
58,96.882,36.43,1,0,0,TRUE
54,96.656,36.391,1,0,0,TRUE
63,97.025,36.428,0,0,0,FALSE
58,96.784,36.512,0,0,0,FALSE
54,96.188,36.328,0,0,0,FALSE
61,96.895,36.402,1,1,2.986,TRUE
60,96.509,36.424,0,0,0,TRUE
58,96.926,36.335,0,0,0,FALSE
60,97.172,36.441,0,0,0,FALSE
61,96.661,36.291,1,0,0,TRUE
54,96.534,36.481,1,1,2.792,TRUE
52,96.600,36.314,0,0,0,FALSE
56,96.862,36.335,1,0,0,TRUE
55,96.630,36.502,1,1,2.947,TRUE
56,96.487,36.298,0,1,2.79,FALSE
57,97.006,36.412,0,0,0,FALSE
53,96.516,36.462,0,0,0,FALSE
59,96.847,36.477,0,1,2.778,FALSE
58,96.668,36.473,0,0,0,FALSE
53,96.544,36.251,0,0,0,FALSE
61,96.830,36.562,1,0,0,TRUE
58,96.725,36.446,0,1,2.563,FALSE
61,96.978,36.41,0,1,2.895,FALSE
58,96.875,36.283,1,0,0,TRUE
58,96.653,36.309,1,0,0,TRUE
55,96.535,36.308,0,0,0,FALSE
62,96.776,36.455,1,0,0,TRUE
59,96.620,36.543,0,0,0,FALSE
59,96.689,36.411,0,0,0,FALSE
58,96.986,36.285,1,0,0,TRUE
58,96.820,36.297,0,1,2.926,FALSE
61,97.117,36.295,1,0,0,TRUE
57,96.851,36.393,0,0,0,FALSE
61,96.800,36.208,0,0,0,FALSE
59,96.591,36.427,0,0,0,FALSE
61,96.718,36.515,0,0,0,FALSE
60,96.755,36.186,0,0,0,FALSE
58,96.936,36.363,1,0,0,TRUE
60,96.846,36.4,1,0,0,TRUE
55,96.462,36.391,0,0,0,TRUE
56,96.870,36.403,1,0,0,TRUE
58,96.819,36.404,1,0,0,TRUE
59,96.865,36.253,1,0,0,TRUE
59,96.985,36.292,0,0,0,FALSE
61,96.639,36.642,0,0,0,FALSE
61,96.696,36.354,1,0,0,TRUE
60,96.710,36.624,1,0,0,TRUE
57,96.577,36.452,1,0,0,TRUE
63,97.114,36.353,1,0,0,TRUE
58,96.720,36.405,0,0,0,FALSE
61,96.615,36.366,1,1,2.919,TRUE
60,96.893,36.339,1,1,2.755,TRUE
51,96.320,36.42,0,0,0,TRUE
57,96.710,36.371,0,0,0,FALSE
56,96.760,36.457,1,1,2.809,TRUE
56,96.527,36.363,1,0,0,TRUE
55,96.688,36.367,0,0,0,FALSE
58,96.869,36.35,0,0,0,FALSE
58,96.787,36.468,1,0,0,TRUE
62,96.804,36.513,0,1,2.915,TRUE
62,96.726,36.492,0,0,0,FALSE
60,96.574,36.571,1,0,0,TRUE
60,96.886,36.481,0,0,0,TRUE
60,96.769,36.252,0,0,0,FALSE
56,96.909,36.593,0,0,0,FALSE
56,96.744,36.585,0,0,0,FALSE
60,96.778,36.586,1,0,0,TRUE
63,96.942,36.536,1,0,0,TRUE
53,96.738,36.412,1,0,0,TRUE
58,96.722,36.274,0,0,0,TRUE
57,96.423,36.507,0,0,0,TRUE
59,96.742,36.161,1,0,0,TRUE
62,96.717,36.295,1,0,0,TRUE
54,96.757,36.618,0,0,0,FALSE
61,96.653,36.541,1,0,0,TRUE
63,96.957,36.364,1,0,0,TRUE
60,96.717,36.451,0,0,0,FALSE
52,96.375,36.431,0,1,3.175,FALSE
58,96.527,36.221,1,0,0,TRUE
59,96.895,36.376,0,0,0,FALSE
60,96.739,36.266,0,0,0,FALSE
53,96.709,36.511,0,0,0,FALSE
53,96.540,36.335,1,1,3.016,TRUE
60,96.774,36.262,0,1,2.825,FALSE
58,97.088,36.402,1,0,0,TRUE
60,96.721,36.543,0,0,0,FALSE
54,96.368,36.52,1,0,0,TRUE
57,96.794,36.244,0,1,2.75,TRUE
59,96.982,36.504,0,1,2.744,FALSE
52,96.563,36.17,1,1,2.845,TRUE
59,96.779,36.592,1,0,0,TRUE
65,96.713,36.389,0,0,0,FALSE
57,96.822,36.406,0,0,0,FALSE
54,96.427,36.347,1,0,0,TRUE
54,96.454,36.335,0,0,0,TRUE
57,96.589,36.401,1,1,3.017,TRUE
55,96.562,36.359,0,1,2.891,FALSE
55,96.766,36.441,1,0,0,TRUE
56,96.639,36.316,1,0,0,TRUE
56,96.970,36.479,0,0,0,FALSE
63,97.001,36.514,1,1,2.845,TRUE
58,96.593,36.544,1,0,0,TRUE
57,96.740,36.257,0,0,0,TRUE
51,96.778,36.52,0,0,0,FALSE
56,96.619,36.472,1,0,0,TRUE
58,96.878,36.606,1,0,0,TRUE
58,96.564,36.473,1,0,0,TRUE
57,96.692,36.411,1,0,0,TRUE
60,96.940,36.401,1,0,0,TRUE
57,96.730,36.43,1,0,0,TRUE
64,96.873,36.631,0,0,0,FALSE
60,96.675,36.267,0,1,2.85,FALSE
60,96.881,36.396,1,0,0,TRUE
57,96.507,36.434,0,0,0,TRUE
59,96.644,36.537,1,0,0,TRUE
57,96.463,36.336,1,0,0,TRUE
58,96.877,36.617,1,0,0,TRUE
56,96.432,36.22,1,0,0,TRUE
60,96.551,36.409,0,0,0,FALSE
54,96.360,36.64,1,0,0,TRUE
56,96.776,36.345,1,0,0,TRUE
58,96.877,36.432,1,0,0,TRUE
57,96.846,36.369,0,0,0,TRUE
60,96.647,36.378,0,1,2.819,FALSE
55,96.602,36.23,1,0,0,TRUE
59,97.018,36.422,1,0,0,TRUE
56,96.528,36.24,0,0,0,FALSE
59,96.734,36.382,1,0,0,TRUE
54,96.636,36.477,0,0,0,FALSE
59,96.527,36.464,1,0,0,TRUE
62,96.762,36.35,1,0,0,TRUE
59,96.689,36.547,0,0,0,FALSE
57,96.855,36.39,1,0,0,TRUE
56,96.396,36.477,1,1,2.827,TRUE
58,96.670,36.56,0,0,0,TRUE
56,96.628,36.4,0,0,0,TRUE
58,96.953,36.333,1,0,0,TRUE
55,96.538,36.544,0,0,0,TRUE
60,96.770,36.321,0,0,0,FALSE
