input_quant,temp,material_pressure,material_temp,exit_zone_temp,motor_amperage,motor_RPM,output_quality
12.695,24.1,124.341,162.4,53.8,73.74,11.4,5.704
13.195,24.0,123.609,163.1,55.4,74.94,11.4,7.267
13.118,24.2,124.054,165.1,56.7,71.55,11.43,6.135
13.199,24.3,124.566,163.4,53.2,75.11,11.42,5.047
13.342,23.9,124.529,167.7,53.8,71.33,11.44,5.212
12.805,24.2,123.693,168.5,55.5,72.15,11.44,7.894
13.182,24.1,124.385,159.8,57.2,72.83,11.44,4.679
12.658,24.1,123.726,173.2,60.6,72.92,11.44,7.344
12.591,24.1,123.815,164.3,56.4,72.42,11.44,7.12
13.445,24.0,123.572,155.0,55.4,70.79,11.42,6.069
13.1,24.3,124.514,169.6,59.1,72.28,11.43,5.972
13.295,24.0,124.487,172.9,54.9,70.29,11.43,5.775
12.053,24.0,124.442,172.1,56.4,73.9,11.43,4.6
13.004,23.9,124.128,165.0,53.2,70.24,11.42,6.487
12.732,23.9,124.194,179.4,59.2,70.92,11.43,7.282
12.956,24.1,124.266,170.5,53.7,71.43,11.44,7.146
13.189,24.2,124.223,173.8,57.1,74.55,11.43,6.451
13.128,24.0,123.658,171.5,54.5,70.02,11.43,7.789
13.105,24.0,124.417,168.1,55.4,71.89,11.44,5.831
12.868,24.0,124.314,155.0,51.4,71.93,11.44,5.402
13.063,24.0,124.157,165.9,55.1,76.71,11.42,6.621
13.151,24.2,124.363,159.2,57.6,70.84,11.44,4.782
13.131,23.9,124.26,164.2,55.7,71.54,11.45,6.329
12.864,24.1,123.997,166.6,56.5,71.79,11.45,6.032
12.358,24.2,124.202,153.7,52.5,70.05,11.43,4.512
13.11,24.1,124.058,169.3,53.4,72.45,11.45,6.639
12.533,24.1,124.036,154.4,52.4,73.16,11.46,5.472
12.734,24.1,124.465,158.7,54.4,72.24,11.45,4.892
12.186,24.3,124.404,184.7,62.2,73.69,11.44,5.492
12.545,24.0,123.843,165.5,52.5,73.09,11.45,7.194
13.122,24.2,124.496,157.0,52.2,70.99,11.46,4.708
12.964,23.8,123.596,178.8,56.3,72.77,11.45,9.139
13.016,24.2,124.12,168.6,55.3,72.03,11.44,6.501
13.479,24.2,124.567,168.7,56.3,71.05,11.44,4.588
13.171,24.1,123.844,150.1,51.4,73.65,11.45,5.753
12.861,24.0,123.897,150.4,51.8,74.38,11.47,5.88
12.93,24.0,124.006,168.0,52.8,73.56,11.44,7.272
12.753,24.0,124.107,168.2,55.3,69.04,11.45,6.936
13.05,24.0,124.113,151.7,48.6,69.56,11.47,5.639
13.715,24.2,124.543,162.2,52.9,70.17,11.47,3.794
12.901,24.0,124.504,182.5,56.6,71.58,11.46,7.527
12.874,23.9,124.259,145.0,49.9,71.01,11.45,4.554
13.02,23.9,123.878,153.1,51.8,70.65,11.47,5.822
13.155,23.9,124.372,181.8,56.6,74.03,11.46,7.184
12.929,24.2,123.759,167.2,54.0,72.05,11.45,7.46
13.185,24.0,124.205,164.1,54.3,73.93,11.47,6.175
12.798,24.2,124.317,173.5,57.8,72.28,11.47,6.601
13.015,23.9,123.781,169.7,57.2,76.9,11.47,7.14
11.948,24.1,123.988,151.0,51.1,72.68,11.46,3.623
12.688,24.1,124.116,169.8,52.7,74.57,11.47,6.973
13.152,23.9,123.722,163.6,54.8,72.88,11.46,6.295
13.083,24.0,123.995,160.3,52.8,73.3,11.46,6.458
13.057,24.3,124.499,166.7,54.7,72.62,11.48,4.761
12.806,24.1,123.734,158.6,53.5,72.29,11.48,7.019
12.979,24.0,124.014,166.2,55.1,73.15,11.47,7.484
12.796,24.1,124.497,176.5,56.6,71.99,11.47,6.156
11.976,24.0,123.729,150.5,53.8,71.94,11.46,3.809
13.141,23.9,124.186,145.5,50.7,73.69,11.48,4.813
13.134,24.0,123.839,171.1,55.1,70.49,11.45,7.532
12.852,23.9,124.392,171.1,58.1,73.68,11.48,5.628
13.126,24.1,124.235,147.7,48.7,73.21,11.48,4.766
11.859,24.0,124.445,178.0,57.9,71.59,11.47,4.248
13.049,24.0,123.842,171.2,55.4,70.7,11.49,7.312
12.977,24.2,124.053,175.1,58.1,71.47,11.47,7.259
13.174,24.1,123.602,147.5,51.2,72.45,11.48,6.028
12.383,24.0,124.444,174.4,56.4,72.33,11.47,6.055
13.283,24.1,124.234,165.0,55.3,71.24,11.48,5.421
12.935,23.9,124.317,181.5,57.2,70.88,11.48,7.155
12.851,24.2,124.274,175.2,57.0,73.06,11.47,6.882
12.871,24.0,123.79,160.7,53.3,74.78,11.48,7.325
13.463,24.0,124.548,164.0,53.3,70.39,11.48,4.652
13.302,24.1,124.455,159.2,51.8,75.15,11.47,5.116
12.927,23.9,124.205,166.6,55.4,72.65,11.49,6.035
12.844,23.9,124.299,169.3,57.2,69.62,11.49,5.631
13.234,24.0,124.035,180.1,59.6,73.07,11.49,7.667
13.028,24.0,123.779,156.8,56.8,72.77,11.47,5.905
12.841,24.1,124.315,174.8,57.3,70.96,11.49,6.579
12.882,24.0,123.818,160.5,54.6,71.12,11.5,7.399
13.038,24.0,123.721,159.2,54.4,73.71,11.48,6.957
13.212,24.2,124.068,169.0,54.4,71.95,11.49,6.599
12.731,24.1,124.211,161.3,53.2,70.46,11.5,6.154
13.278,24.0,123.669,148.0,49.5,70.07,11.48,6.369
12.798,24.1,123.737,167.6,55.9,71.48,11.5,7.552
13.14,24.1,124.037,179.0,57.3,71.16,11.52,7.832
12.817,24.1,124.193,180.0,58.6,72.69,11.49,7.011
12.842,24.1,123.951,156.2,53.2,73.11,11.5,6.035
12.868,24.1,124.049,149.7,51.1,69.04,11.49,5.282
12.95,24.1,123.629,171.1,57.1,72.43,11.49,8.089
12.987,24.0,123.823,163.7,51.1,71.35,11.5,7.011
12.877,24.0,123.942,157.7,51.9,68.96,11.51,6.534
11.966,24.1,123.936,161.6,50.9,73.6,11.51,5.009
13.105,24.1,123.66,153.8,53.4,71.98,11.51,6.668
13.007,24.1,124.105,142.5,47.9,73.32,11.52,4.896
13.231,24.0,123.749,157.1,53.5,72.52,11.51,6.655
13.14,23.9,124.51,172.5,54.5,72.53,11.51,6.393
13.578,24.3,124.55,153.0,53.3,72.04,11.5,2.745
13.309,24.1,123.965,155.5,52.7,74.58,11.51,5.536
12.911,24.0,124.356,158.7,50.4,70.26,11.51,5.587
13.021,24.0,123.935,172.6,55.7,75.33,11.51,8.199
13.128,24.0,124.172,137.8,48.2,74.03,11.5,3.968
12.854,24.0,124.371,169.5,57.6,69.37,11.51,5.632
13.153,24.1,123.766,173.1,55.1,71.18,11.51,7.67
12.726,23.8,123.657,147.5,54.2,70.49,11.52,5.947
13.056,24.0,123.943,154.8,54.9,71.67,11.52,5.939
12.787,24.1,124.51,170.4,57.0,72.71,11.51,5.755
12.926,23.9,123.839,168.1,55.5,71.01,11.5,7.591
12.928,24.0,123.627,154.8,51.8,72.27,11.52,7.57
13.288,24.3,124.251,162.5,56.6,74.55,11.52,5.239
13.006,24.1,124.032,169.0,53.2,68.85,11.53,6.65
12.725,24.0,123.901,172.7,55.9,72.89,11.51,8.0
12.964,24.1,124.155,165.5,55.2,69.85,11.53,6.045
11.91,24.1,123.849,172.5,57.0,72.32,11.5,5.325
13.14,24.0,124.557,176.2,54.4,72.0,11.49,6.264
12.57,24.0,124.487,167.2,54.9,76.37,11.52,5.524
12.473,24.1,124.135,146.2,49.8,72.31,11.53,5.139
11.831,24.2,123.763,188.8,58.5,70.61,11.51,6.488
13.16,24.1,124.44,157.6,55.7,72.73,11.53,4.62
13.325,24.1,124.108,164.7,54.1,71.51,11.51,6.015
13.318,24.0,124.482,160.7,53.5,71.61,11.52,4.867
12.759,23.9,123.604,169.4,56.3,72.22,11.53,8.167
12.225,24.0,123.907,163.0,55.7,71.91,11.53,6.071
13.178,24.2,124.231,173.8,57.1,73.04,11.53,6.861
12.735,24.1,123.825,174.1,58.0,71.23,11.5,7.842
12.957,24.1,124.088,162.7,54.0,70.74,11.53,6.646
12.628,24.0,123.706,167.0,55.3,73.47,11.52,7.491
13.174,24.0,124.164,155.0,49.8,71.05,11.54,5.428
13.141,24.1,124.468,160.7,55.5,71.87,11.53,5.148
12.063,24.0,124.102,167.0,54.7,70.13,11.53,4.923
12.955,24.0,123.981,155.2,54.6,73.5,11.52,5.823
12.273,24.2,124.103,137.8,48.1,72.37,11.52,3.98
12.71,24.1,124.153,167.9,55.8,70.92,11.54,6.414
12.923,24.0,123.731,159.9,55.9,73.28,11.54,6.608
13.149,24.0,124.409,166.1,54.8,69.9,11.55,5.862
13.248,24.1,123.742,166.7,56.0,69.66,11.54,7.332
13.204,24.2,124.283,165.9,54.5,71.1,11.54,5.918
12.877,24.3,124.454,153.6,53.4,70.4,11.54,4.404
13.436,24.0,124.122,175.9,58.0,76.89,11.54,6.216
12.833,24.0,123.858,145.4,51.4,74.0,11.53,6.197
13.005,24.0,124.306,179.4,55.8,72.51,11.54,6.583
13.134,24.0,123.764,176.3,56.6,74.26,11.55,7.803
12.652,24.1,123.856,142.3,48.8,72.45,11.54,5.058
13.115,24.1,124.348,180.6,61.0,72.83,11.54,6.51
13.099,24.1,124.249,165.5,53.0,72.13,11.54,6.432
13.047,24.1,123.637,163.7,55.4,70.43,11.53,7.537
12.034,24.0,123.912,168.2,54.2,71.85,11.55,5.092
13.091,24.2,123.816,147.7,54.5,72.4,11.55,5.849
13.157,24.1,123.668,162.4,54.9,69.31,11.56,7.691
13.169,24.2,123.854,174.7,57.2,72.99,11.55,7.478
12.918,24.1,124.094,147.0,50.6,73.84,11.54,4.652
12.988,24.1,124.472,158.7,54.8,70.53,11.55,5.064
12.998,24.1,124.11,156.9,57.8,71.36,11.55,5.498
12.893,24.2,123.797,158.0,53.5,73.61,11.54,6.648
12.711,24.1,124.277,177.2,56.8,73.1,11.54,6.44
12.758,24.1,123.834,164.7,56.3,70.05,11.55,7.142
13.005,24.0,123.857,156.1,54.0,71.15,11.55,6.649
13.486,24.0,124.356,156.7,54.6,72.31,11.56,4.275
13.158,24.2,124.08,170.9,58.8,71.13,11.56,6.64
13.181,24.1,124.248,154.0,53.7,71.88,11.55,5.11
13.135,24.0,123.601,167.3,54.8,73.14,11.57,8.018
13.272,24.0,124.256,163.1,54.9,70.2,11.56,5.672
13.247,24.2,124.488,164.3,53.6,74.51,11.56,5.381
13.186,23.9,123.666,171.7,59.0,72.81,11.57,7.838
13.43,23.9,124.322,172.1,55.8,69.93,11.58,5.863
11.901,24.1,124.088,146.8,48.3,70.65,11.58,3.611
12.906,24.0,124.332,166.7,51.3,71.46,11.56,6.625
12.317,24.2,123.645,173.0,56.1,71.56,11.57,7.411
13.478,24.0,124.503,160.5,55.6,71.05,11.55,4.389
13.178,24.1,123.891,164.7,54.0,69.72,11.56,6.724
12.715,24.1,124.106,167.4,52.6,72.03,11.55,6.269
13.091,24.1,123.816,162.3,52.0,75.41,11.57,7.272
13.119,24.1,124.545,157.0,53.3,68.9,11.56,4.483
13.165,24.0,123.895,167.1,56.8,70.37,11.56,7.301
13.015,24.0,123.746,176.8,57.4,72.44,11.58,8.199
13.06,23.9,124.419,171.4,56.9,73.64,11.58,5.54
11.775,24.1,124.553,163.3,54.3,71.02,11.55,2.779
12.842,24.2,123.948,172.9,56.0,71.27,11.57,7.022
12.841,24.1,123.692,165.0,52.8,70.06,11.56,7.609
12.672,24.1,123.766,174.2,58.5,71.79,11.58,7.623
11.77,24.2,124.176,156.8,51.5,71.62,11.6,2.65
12.998,24.1,123.672,171.4,55.2,72.18,11.57,7.852
13.423,24.0,124.43,170.6,55.7,70.55,11.58,5.551
13.367,23.9,124.383,170.6,56.4,69.38,11.59,5.875
12.828,24.2,124.128,168.5,57.1,73.81,11.58,6.018
13.571,24.2,124.35,166.9,55.7,75.97,11.59,5.207
11.952,24.1,124.338,161.0,56.3,72.49,11.57,3.189
13.469,24.1,123.647,172.1,54.1,74.04,11.58,7.376
13.036,24.1,124.389,165.9,54.0,72.92,11.57,6.003
13.21,24.2,124.375,170.4,55.0,70.09,11.59,6.327
12.587,24.1,124.553,161.3,53.1,70.4,11.59,5.232
12.888,24.1,123.647,167.9,56.0,71.66,11.59,7.73
13.2,24.2,124.538,156.5,52.7,73.94,11.57,4.455
12.867,24.1,124.496,163.0,53.7,72.42,11.58,5.457
12.611,24.1,124.107,160.6,55.4,71.41,11.61,5.903
11.697,24.1,123.816,156.5,52.8,70.9,11.57,2.446
13.094,24.2,124.079,163.5,51.7,71.3,11.58,6.971
11.769,24.0,123.942,165.9,57.2,70.96,11.6,4.054
12.925,24.2,123.718,168.3,56.3,72.1,11.61,7.133
12.776,24.0,124.143,169.5,56.5,72.19,11.59,6.439
12.314,24.1,124.036,157.4,53.2,75.51,11.58,4.952
13.119,24.0,124.232,168.1,54.4,69.65,11.58,5.951
12.792,24.1,123.598,165.5,54.9,71.53,11.58,7.851
13.109,24.0,124.555,163.0,54.4,72.55,11.61,5.164
12.982,24.1,124.559,174.7,57.6,76.41,11.58,5.96
13.119,23.9,124.271,150.9,51.5,74.02,11.6,5.068
13.341,24.2,124.451,162.9,55.1,70.83,11.59,5.098
12.703,24.0,124.073,158.7,54.5,73.21,11.59,6.055
12.877,23.9,124.35,159.2,52.1,71.85,11.59,5.494
13.132,24.2,124.352,168.7,54.9,69.5,11.62,6.343
12.545,24.1,123.788,147.2,51.9,72.32,11.58,5.629
12.958,24.0,124.07,153.6,53.3,72.91,11.61,5.825
13.333,23.9,124.371,166.1,54.1,70.62,11.6,5.628
12.768,24.1,123.568,156.1,52.9,72.54,11.61,6.877
12.843,24.1,124.036,180.8,59.7,70.6,11.61,7.781
13.124,24.0,124.129,170.0,54.6,71.32,11.62,6.379
12.855,24.0,123.978,168.5,54.4,72.13,11.6,7.185
13.059,24.2,124.166,157.6,54.3,70.91,11.6,5.425
13.344,23.9,124.514,154.0,53.4,72.23,11.63,3.443
13.088,24.1,124.283,179.4,59.5,71.57,11.59,7.108
12.781,24.0,124.21,178.3,58.9,72.04,11.61,6.967
12.877,23.9,124.051,167.8,56.4,70.53,11.6,6.962
12.92,24.1,123.584,186.9,60.2,72.28,11.6,9.689
13.436,24.1,124.445,165.8,53.7,75.08,11.61,5.004
13.229,24.2,124.528,167.4,54.1,74.86,11.61,5.131
12.478,23.9,124.002,174.3,54.3,71.2,11.61,7.341
13.103,24.0,124.398,156.9,53.6,73.72,11.62,5.266
12.895,24.1,124.41,175.0,58.7,70.8,11.6,6.141
12.054,24.0,124.555,167.4,56.3,72.89,11.63,3.695
12.84,23.9,123.747,165.5,56.3,73.74,11.62,7.474
13.1,23.9,123.927,174.7,56.5,73.07,11.63,7.675
13.424,24.0,124.546,170.5,52.8,70.9,11.62,4.942
13.147,23.9,123.673,158.9,55.7,69.83,11.62,6.967
13.257,24.2,124.206,159.3,54.2,72.68,11.61,4.975
12.813,24.2,124.494,160.7,53.7,71.29,11.64,5.893
12.735,23.9,123.909,162.3,53.6,75.13,11.63,6.335
12.777,24.2,123.694,152.5,49.9,73.14,11.62,7.359
13.15,24.1,123.895,171.3,55.0,75.08,11.62,7.839
12.822,24.1,124.107,171.3,56.4,72.4,11.62,7.087
13.132,24.1,123.925,159.6,51.6,70.68,11.63,6.471
12.884,24.0,124.398,178.2,58.5,72.19,11.62,6.758
12.851,24.2,123.764,158.1,51.4,71.84,11.63,6.467
12.843,24.1,124.209,177.7,57.5,71.8,11.63,6.997
12.69,24.0,124.242,162.0,50.3,73.58,11.62,5.416
13.091,23.9,124.563,170.4,56.5,72.41,11.61,5.511
13.1,24.0,124.018,165.2,55.4,71.72,11.64,6.922
13.275,24.0,124.319,164.1,53.9,72.41,11.64,5.213
12.923,24.2,124.551,159.7,55.9,72.68,11.63,4.329
11.713,24.1,123.947,176.3,58.6,69.92,11.63,4.388
12.869,24.1,123.837,162.9,53.6,73.57,11.64,7.157
12.554,24.0,123.653,179.5,56.6,70.85,11.65,9.136
13.357,24.1,123.62,173.9,56.8,71.11,11.64,7.401
12.963,24.2,124.526,167.0,55.6,71.76,11.62,5.664
12.02,24.0,124.376,159.8,54.2,73.39,11.63,3.543
13.674,24.1,124.409,151.1,55.2,70.54,11.63,2.926
12.537,24.1,123.663,144.9,50.2,71.73,11.62,5.814
13.168,24.1,123.941,165.0,56.2,71.08,11.64,6.47
13.343,24.0,123.964,172.3,55.4,70.25,11.65,7.345
12.895,24.0,124.141,165.1,54.2,72.81,11.65,6.863
12.696,24.1,123.932,177.4,57.7,71.41,11.63,7.401
12.839,24.0,124.099,171.0,55.4,72.81,11.63,7.397
13.187,24.0,123.934,177.4,60.1,68.85,11.62,7.677
12.678,24.2,124.189,164.7,54.8,71.13,11.66,5.969
12.953,24.0,123.938,156.3,49.9,71.69,11.64,6.0
13.148,24.1,123.619,168.0,53.4,73.34,11.63,7.949
13.283,24.0,123.713,175.3,55.3,73.61,11.65,8.145
12.918,24.2,124.372,179.1,54.2,72.8,11.65,6.959
13.074,24.1,124.563,171.7,55.9,73.24,11.64,6.001
13.229,24.2,124.021,153.1,51.5,77.57,11.64,4.76
13.13,24.1,124.291,170.3,55.8,69.37,11.63,6.135
12.398,24.1,123.931,174.7,55.9,73.11,11.67,7.118
11.724,24.0,123.715,147.9,50.5,71.74,11.65,3.211
12.932,24.1,124.141,162.3,54.7,71.08,11.65,6.061
11.83,24.0,124.534,160.9,54.0,71.21,11.63,2.365
13.054,24.1,124.091,163.0,56.8,71.97,11.64,6.212
13.316,24.3,124.031,170.1,56.7,70.24,11.64,6.375
12.857,24.0,123.727,161.7,54.3,72.06,11.66,6.934
12.835,24.1,124.364,162.1,56.0,72.06,11.65,5.936
13.081,24.1,124.322,138.4,49.2,70.12,11.65,3.629
13.362,24.0,124.565,158.7,54.8,71.03,11.67,4.428
13.046,24.0,124.286,162.7,54.4,71.43,11.65,6.233
12.892,24.1,123.898,159.4,54.8,70.5,11.64,6.636
13.188,24.2,124.366,185.9,60.6,72.38,11.67,7.295
12.914,24.2,124.274,155.0,53.7,72.52,11.66,5.36
12.908,23.9,124.083,181.9,55.9,71.78,11.66,7.77
13.017,24.0,124.003,158.5,52.8,71.76,11.66,6.54
11.872,24.2,124.414,161.2,54.8,69.94,11.68,2.84
12.729,23.9,123.873,177.1,56.4,70.82,11.66,7.946
12.799,24.1,123.693,178.0,57.1,72.22,11.65,8.253
12.771,24.0,124.335,161.6,49.2,73.49,11.65,6.328
12.832,24.1,124.416,171.0,54.8,71.17,11.65,5.663
12.693,24.2,123.81,172.8,56.6,70.42,11.66,7.823
13.018,24.0,124.165,156.4,51.1,70.1,11.67,5.745
13.032,24.1,123.971,170.8,55.9,72.67,11.66,7.057
12.799,23.9,124.018,171.1,55.5,69.63,11.67,7.279
12.92,24.1,124.283,152.2,50.0,71.57,11.65,5.051
12.722,24.2,123.605,154.5,55.5,69.78,11.69,6.172
13.067,24.1,123.773,161.0,53.7,72.09,11.68,6.976
12.694,23.9,124.409,175.2,59.3,71.24,11.66,6.504
13.176,24.0,124.372,169.8,55.1,71.41,11.69,5.683
13.384,24.1,124.441,155.5,51.7,73.12,11.68,4.766
12.73,24.0,124.558,168.8,54.7,72.29,11.66,5.35
12.888,24.1,123.591,178.6,56.9,72.72,11.67,9.095
13.277,24.2,124.417,177.5,55.5,70.79,11.66,6.763
13.099,24.2,123.69,159.0,55.0,70.51,11.7,7.043
12.699,24.1,124.464,178.2,57.1,70.82,11.67,6.919
13.231,24.0,124.092,164.6,57.0,73.88,11.67,5.911
12.942,24.2,124.264,171.0,58.7,70.52,11.67,6.638
13.147,24.0,123.774,159.7,54.7,72.89,11.67,7.195
12.965,24.2,124.247,160.7,56.2,70.88,11.68,5.652
12.938,24.0,124.222,165.3,52.4,72.25,11.67,6.171
12.158,24.0,123.597,168.6,53.2,70.88,11.68,7.005
12.801,24.0,124.369,154.8,51.4,72.49,11.69,4.781
13.037,24.1,123.77,161.7,54.5,71.95,11.69,6.954
13.152,24.1,123.584,164.7,54.8,71.97,11.68,8.046
13.075,24.1,123.979,170.7,54.3,70.39,11.69,6.953
12.503,24.2,123.781,145.6,51.4,73.74,11.69,5.564
13.278,24.0,123.879,186.5,59.0,74.23,11.7,7.966
12.698,23.9,124.483,170.6,57.2,71.89,11.68,5.665
12.897,24.0,123.952,169.3,55.3,73.77,11.69,7.585
12.886,24.0,124.346,171.3,56.6,70.67,11.7,6.362
13.288,24.1,123.634,161.6,55.1,71.76,11.7,6.693
12.891,24.1,123.765,157.9,53.0,72.26,11.68,6.987
12.592,23.9,124.565,169.8,56.6,69.38,11.69,5.726
12.47,23.9,123.867,154.2,54.3,71.15,11.68,5.505
13.3,24.2,124.095,173.4,56.3,69.4,11.7,6.867
12.702,24.0,124.055,164.3,55.1,71.05,11.69,6.469
12.863,24.2,124.152,171.3,54.1,71.83,11.7,7.229
12.864,24.1,123.588,148.9,50.2,72.42,11.68,6.981
12.9,24.0,123.819,163.9,52.4,72.13,11.7,7.2
12.965,24.0,124.522,153.0,54.0,72.33,11.7,4.345
13.115,24.2,124.23,167.0,55.4,72.2,11.68,6.527
12.718,24.2,124.405,175.0,53.0,68.39,11.7,6.623
12.859,24.1,123.593,159.7,56.0,72.43,11.67,7.05
12.686,24.0,124.266,172.2,53.6,72.35,11.69,7.001
13.194,24.2,123.883,181.4,56.5,73.44,11.7,7.539
12.79,24.0,123.66,168.1,55.0,71.99,11.69,7.591
12.948,24.1,123.659,164.5,56.8,72.34,11.71,6.966
12.922,24.0,123.771,161.0,53.0,76.2,11.7,7.167
13.05,24.0,123.702,170.6,55.8,70.98,11.71,7.688
12.888,24.1,124.462,165.7,52.9,73.46,11.7,5.483
11.691,24.2,124.43,172.8,56.5,73.48,11.69,3.037
12.05,24.1,123.818,169.1,55.1,71.57,11.7,6.281
13.074,24.0,124.357,156.3,53.1,76.75,11.7,4.261
12.994,24.0,123.848,174.3,56.4,73.57,11.69,8.118
12.784,23.9,123.633,179.3,56.3,71.99,11.69,9.165
13.373,24.3,124.498,159.4,53.7,70.78,11.7,4.591
12.976,24.2,123.685,154.3,52.1,72.66,11.7,6.917
12.785,24.1,123.703,172.5,58.5,74.19,11.68,8.08
12.853,23.9,124.437,171.3,55.8,76.23,11.69,6.07
12.176,24.2,124.465,170.8,54.6,73.83,11.72,4.785
12.812,23.9,123.835,163.7,56.0,70.48,11.73,6.738
13.576,24.1,123.774,149.2,51.9,75.01,11.71,4.753
13.171,24.0,123.628,168.7,55.5,70.86,11.71,7.486
13.074,24.2,124.01,162.6,50.5,71.92,11.71,6.497
13.061,24.2,124.128,171.3,56.1,72.48,11.73,7.242
12.811,24.0,123.76,174.1,56.9,72.84,11.72,8.132
13.252,24.1,124.141,171.3,55.7,73.53,11.73,7.17
13.34,24.1,124.006,171.2,54.9,70.68,11.71,6.346
12.142,24.0,123.829,145.5,49.8,73.08,11.72,4.704
12.983,23.9,123.713,148.6,49.4,71.01,11.71,5.971
13.079,23.9,124.108,158.6,52.8,70.17,11.7,6.229
12.861,24.0,124.493,152.7,48.0,71.8,11.71,5.123
13.017,23.9,124.172,176.6,59.1,73.63,11.7,7.189
12.776,24.1,123.654,155.4,51.5,70.42,11.7,7.441
12.492,24.2,124.172,171.3,56.6,73.96,11.71,6.608
13.08,24.1,123.83,154.7,51.6,72.69,11.72,6.593
13.096,24.1,123.58,154.4,50.7,69.84,11.72,6.832
13.115,24.0,124.187,174.9,59.7,71.78,11.7,7.021
13.096,24.1,123.866,164.3,56.6,72.78,11.73,6.465
13.378,24.2,123.83,177.3,57.5,72.69,11.73,7.872
12.816,24.1,123.885,171.5,56.6,73.06,11.73,7.926
13.382,24.1,124.0,176.4,56.0,70.26,11.71,6.796
13.449,24.1,124.464,154.2,52.9,71.82,11.69,3.948
13.027,24.1,123.643,162.1,53.3,71.88,11.72,7.515
12.977,24.2,123.895,166.9,56.8,71.62,11.72,6.977
13.134,24.2,124.022,167.3,55.6,71.85,11.73,6.703
13.137,24.1,123.817,164.6,53.8,76.93,11.74,7.062
13.167,24.1,124.54,153.4,51.3,70.74,11.73,3.837
12.982,24.2,124.426,193.2,59.2,70.41,11.72,7.46
13.081,23.8,123.841,165.9,56.3,70.4,11.73,7.512
13.038,24.2,123.569,158.4,51.1,76.5,11.72,7.511
12.771,24.2,123.638,176.0,57.8,73.85,11.72,8.64
13.35,24.1,123.673,149.0,53.0,69.55,11.74,5.476
13.233,24.1,123.615,170.0,53.8,75.64,11.72,7.216
13.01,24.0,124.483,164.4,56.2,71.04,11.73,5.325
12.113,24.2,123.714,170.0,55.5,73.47,11.74,6.204
12.92,24.1,124.51,172.6,57.0,71.6,11.74,6.069
12.96,23.9,123.884,143.8,51.9,71.27,11.71,5.252
12.791,23.9,124.185,169.1,56.5,72.63,11.72,6.865
13.358,24.0,123.852,163.6,54.5,72.71,11.72,6.21
13.138,24.1,124.03,182.4,59.1,71.92,11.72,7.711
13.022,24.1,123.749,169.9,57.0,70.54,11.74,7.565
13.461,23.9,124.15,151.8,52.8,72.53,11.74,4.525
12.907,24.2,123.929,162.9,54.9,72.4,11.73,6.684
12.985,24.1,123.761,168.3,57.2,71.36,11.73,7.884
12.65,24.1,124.196,165.1,55.9,69.2,11.73,6.071
13.473,24.2,124.292,135.7,51.4,72.71,11.73,2.043
12.951,23.8,123.736,174.0,56.8,70.73,11.74,8.493
13.039,24.1,124.414,173.5,53.8,70.79,11.74,6.594
12.356,24.1,124.272,156.3,55.0,72.74,11.76,4.607
13.09,24.0,123.698,171.6,56.5,70.68,11.74,7.768
12.84,24.2,124.53,156.4,55.0,69.82,11.72,4.571
12.669,24.1,124.088,168.9,56.2,75.94,11.75,6.377
13.284,24.2,124.228,150.9,53.3,75.8,11.72,5.182
13.257,24.2,123.828,152.8,53.1,73.1,11.73,5.568
12.904,23.9,124.365,158.8,51.5,74.16,11.75,5.116
11.932,24.0,124.138,174.4,56.0,73.89,11.74,5.363
12.009,24.2,124.19,160.9,50.3,70.12,11.74,4.57
13.154,24.0,123.857,164.8,54.7,74.65,11.75,6.721
13.278,24.2,123.972,170.4,56.4,72.89,11.76,7.104
12.814,24.0,123.897,182.9,61.0,70.66,11.74,8.292
12.842,24.2,124.38,170.4,58.0,74.14,11.74,6.104
13.283,24.1,124.061,164.9,58.5,71.51,11.76,6.524
13.214,24.2,124.221,183.3,60.3,71.67,11.74,7.009
13.151,24.0,124.489,168.4,54.8,71.46,11.75,5.754
13.02,24.2,124.17,167.4,56.1,73.05,11.74,6.204
13.423,24.2,123.708,155.4,51.3,70.6,11.74,6.525
13.028,24.1,124.337,163.8,57.9,70.39,11.73,5.447
12.997,24.0,124.24,158.3,54.6,75.83,11.74,5.673
13.063,24.1,123.7,180.5,57.4,72.02,11.75,8.753
13.141,24.1,124.38,177.3,59.3,72.15,11.75,6.381
13.014,24.0,124.036,177.4,57.7,74.4,11.76,7.935
13.038,24.1,123.787,175.8,57.7,69.76,11.75,7.648
13.17,24.0,123.941,183.4,60.3,71.75,11.75,8.366
13.304,24.0,123.956,171.5,55.8,70.97,11.76,6.887
13.107,24.0,124.354,181.9,58.1,70.25,11.77,7.067
12.995,24.1,123.834,149.2,50.7,74.27,11.77,6.306
12.818,24.1,124.048,164.7,54.8,72.61,11.76,6.886
13.384,24.1,124.071,164.6,57.5,70.08,11.76,5.331
11.596,24.2,123.863,172.8,55.3,72.2,11.75,4.008
13.396,24.1,124.396,167.6,55.5,71.77,11.76,5.529
13.042,24.1,124.442,160.4,53.9,70.94,11.76,5.844
12.856,24.1,124.229,154.9,53.2,72.79,11.77,5.375
12.999,24.2,123.618,151.8,53.2,72.3,11.75,6.351
13.244,23.9,123.683,156.8,52.1,69.86,11.77,7.028
12.801,24.1,123.701,145.8,52.3,73.93,11.76,6.2
12.957,24.2,123.76,174.0,58.2,71.99,11.77,7.905
